"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"1796";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,60714285714286;7,23511904761905;500;5500;50,0501568766154;1065,14872981579;50,0501568766154;38,6594315184891;1
"1797";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,70238095238095;7,08630952380952;500;5500;50,5117636663101;888,578055897744;34,3760613840166;50,5117636663101;-1
"1798";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,32440476190476;6,7797619047619;500;5500;50,3543757853692;1482,23500442632;46,6518481540921;50,3543757853692;-1
"1799";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,375;6,95833333333333;500;5500;50,0426681638418;1473,54777285086;30,683095808487;50,0426681638418;-1
"1800";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44047619047619;6,79464285714286;500;5500;50,4086661918744;1385,49906970027;45,793788301069;50,4086661918744;-1
"1801";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,47321428571429;6,81547619047619;500;5500;50,5784680191173;1038,43631906979;29,6727012378822;50,5784680191173;-1
"1802";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,55952380952381;6,95535714285714;500;5500;0;0;0;0;0
"1803";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,46428571428571;6,91071428571429;500;5500;50,8128598251537;930,956314957101;29,3426373638211;50,8128598251537;-1
"1804";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,58630952380952;6,875;500;5500;50,9716636631984;867,041464847172;50,9716636631984;38,144357575771;1
"1805";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,55357142857143;6,98511904761905;500;5500;52,1317365160759;705,965658670745;19,638667865645;52,1317365160759;-1
"1806";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,38095238095238;7,05654761904762;500;5500;52,874014363991;1043,6570592192;26,6075685186535;52,874014363991;-1
"1807";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,59821428571429;7,01785714285714;500;5500;52,5034322868032;1131,35834495101;52,5034322868032;35,0022881912021;1
"1808";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,77083333333333;7,05654761904762;500;5500;52,8787519493952;871,937879494167;14,5755534219487;52,8787519493952;-1
"1809";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,61011904761905;6,90178571428571;500;5500;50,5800656554836;1066,02588135208;30,9100401227955;50,5800656554836;-1
"1810";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,63095238095238;6,97321428571429;500;5500;50,2211621463673;2053,19304738222;50,2211621463673;48,0216951910519;1
"1811";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,62797619047619;6,83630952380952;500;5500;50,4818194561885;982,33019823167;23,2434276632811;50,4818194561885;-1
"1812";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,51785714285714;7,0297619047619;500;5500;50,4813269310374;1075,28612877722;38,3658084675884;50,4813269310374;-1
"1813";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,3452380952381;6,69642857142857;500;5500;51,317747706798;1076,41522682341;51,317747706798;41,3495521090746;1
"1814";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,4702380952381;6,99404761904762;500;5500;50,8408964761656;1261,27822894259;34,3519570784903;50,8408964761656;-1
"1815";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,34821428571429;6,99404761904762;500;5500;51,2679130253439;1148,00362248198;51,2679130253439;32,1278921625488;1
"1816";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,3125;6,88095238095238;500;5500;50,1400094373571;834,358488916821;34,3817207570448;50,1400094373571;-1
"1817";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44047619047619;6,79464285714286;500;5500;50,1922520535483;923,313365931539;40,9732669824884;50,1922520535483;-1
