"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30"
"631";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,898809523809524;1,41369047619048;500;5500;31,3916583236813;885,466277694155;3,37544713157863;31,3916583236813;-1
"632";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,04166666666667;1,4672619047619;500;5500;31,1571223389321;592,43514242192;3,46190248210357;31,1571223389321;-1
"633";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,07142857142857;1,48511904761905;500;5500;31,1379562479187;1111,92668450083;7,70078487851753;31,1379562479187;-1
"634";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,952380952380952;1,43154761904762;500;5500;31,0330102353138;768,291276062545;13,2998615294202;31,0330102353138;-1
"635";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01190476190476;1,51785714285714;500;5500;30,6776265197635;746,127117289242;6,95781220035874;30,6776265197635;-1
"636";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,11011904761905;1,45535714285714;500;5500;30,3997385750889;1063,74581144904;9,67264409207375;30,3997385750889;-1
"637";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01190476190476;1,32738095238095;500;5500;30,311752785122;772,407985943138;7,33863488481902;30,311752785122;-1
"638";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,06547619047619;1,43452380952381;500;5500;30,8294120667546;825,212481992624;3,38784747986314;30,8294120667546;-1
"639";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,994047619047619;1,37202380952381;500;5500;31,1098272399445;1013,72981219241;13,9819448269414;31,1098272399445;-1
"640";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,979166666666667;1,45535714285714;500;5500;32,1080379771138;664,649273923843;32,1080379771138;10,4700123838415;1
"641";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,970238095238095;1,46428571428571;500;5500;30,6178893028918;986,472430835394;5,42191789738709;30,6178893028918;-1
